id_observation;annee;region;milieu_dominant;population;taux_urbanisation_pct;nombre_menages;taille_menage_moy;part_menages_bois_chauffe_pct;part_menages_charbon_pct;part_menages_petrole_pct;part_menages_gaz_pct;part_menages_electricite_pct;taux_foyers_ameliores_pct;cons_bois_chauffe_m3_par_hab;cons_charbon_m3_ebr_par_hab;prix_bois_ariary_stere;prix_charbon_ariary_sac;demande_bois_chauffe_m3_ebr;demande_charbon_m3_ebr;demande_totale_m3_ebr;taux_pauvrete_estime_pct;source_principale;statut_donnee;commentaire_collecte
DEM-2005-12;2005;Alaotra-Mangoro;rural;874740;8.39;198767;4.4;76.73;23.3;0.61;0;0;9.55;0.6244;0.6383;6 636;1998;299471.75;91458.98;390930.73;83.32;simulation_utilisateur + extrapolation_regionale;historique_synthetique;estimation
DEM-2009-10;2009;Atsinanana;rural;1137746;23.15;278892;4.08;71.64;28.62;0.36;0;0;13.77;0.539;0.805;7940;2530;374990.36;226853.56;601843.92;73.54;simulation_utilisateur + extrapolation_regionale;historique_synthetique;donnee agregee
DEM-2017-21;2017;DIANA;mixte;866146;33.19;242626;3.57;48.94;49.16;0.31;0.42;1.47;28.76;0.4666;0.8938;16823;4828;246054.8;463172.71;709227.51;61.6;simulation_utilisateur + extrapolation_regionale;historique_synthetique;donnee agregee
DEM-2013-11;2013;Analanjirofo;rural;1002360;13.65;272713;3.68;85.49;13.71;0.33;0;0;13,16;0.5906;0.695;12447;3898;563632.09;107222.71;670854.8;74.56;simulation_utilisateur + extrapolation_regionale;historique_synthetique;donnee agregee
DEM-2010-15;2010;Betsiboka;rural;302296;;65549;4.61;84.76;14.5;0.72;0;0;12.42;0.6162;0.6425;10190;3070;143429.26;25467.05;168896.31;76.66;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2009-12;2009;Alaotra-Mangoro;rural;969183;9.99;220960;4.39;74.12;24.98;0.6;0;n/a;11.92;0.6121;0.6539;9359;2957;379263.64;140647.81;519911.45;81.94;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2017-15;2017;Betsiboka;rural;382360;12.49;84916;4.5;81.68;17.32;0.63;0;0;17.22;0.5905;0.6758;17416;5770;225525.11;53169.11;278694.22;76.71;simulation_utilisateur + extrapolation_regionale;historique_synthetique;a verifier
DEM-2000-16;2000;Melaky;rural;170595;3.1;36003;4.74;88.44;11.13;1.04;0;0;3.55;0.663;0.583;4471;1338;53158.68;5960.54;59119.22;80.64;simulation_utilisateur + extrapolation_regionale;historique_synthetique;estimation
DEM-2014-03;2014;Itasy;rural;801773;15.04;181238;4.42;86.11;13.16;0.41;0;0;17.12;0.5772;0.7054;11904;4077;446915.12;88026.32;534941.44;70.48;simulation_utilisateur + extrapolation_regionale;historique_synthetique;a verifier
DEM-2030-19;2030;Anosy;rural;1161571;21.72;286819;4.05;76.62;19.03;0.4;1.74;2.2;29.17;0.5248;0.7633;48473;14555;495073.69;177914.11;672987.8;71.34;projection_scenario_tendanciel;projection_scenario;donnee agregee
DEM-2023-01;2023;Analamanga;mixte;4225961;40.56;1062987;3.98;25,71;69.1;0.2;2.75;2.44;24.79;0.4335;0.9853;22628;7674;563133.08;3373849.53;3936982.61;59.62;estimation_synthetique_calibree;historique_synthetique;donnee agregee
DEM-2027-10;2027;Atsinanana;mixte;1912399;32.12;500655;3.82;61.91;35.09;0.14;1.51;1.57;26.97;0.4744;0.885;35235;12711;615857.93;660075.81;ND;71.01;projection_scenario_tendanciel;projection_scenario;
DEM-2008-15;2008;Betsiboka;rural;284513;8.71;491808.0;4.63;85.25;14.32;0.8;0;0;12.11;ND;0.6386;7995;2390;119365.67;21321.25;140686.92;76.74;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2023-06;2023;Amoron'i Mania;rural;940502;15.62;196702;4.78;84.25;13.55;0.46;0.51;0.75;21.99;0.5668;0.7051;26644;8085;511216.63;106468.28;617684.91;77.62;estimation_synthetique_calibree;historique_synthetique;
DEM-2028-03;2028;Itasy;rural;1194051;22.08;285751;4.18;79.69;17.45;0.23;1.43;1.71;26.28;0.527;0.7721;39715;12376;522484.86;177169.54;699654.4;68.69;projection_scenario_tendanciel;projection_scenario;estimation
DEM-2022-16;2022;Melaky;rural;355039;12.36;81162;4.37;81.73;16.5;0.61;0.49;0.65;21.1;0.5852;0.6689;26522;8727;206282.44;45233.16;251515.6;76.36;estimation_synthetique_calibree;historique_synthetique;source secondaire
DEM-2012-21;2012;DIANA;mixte;726557;31.1;198360;3.66;51.3;47.22;0.45;0.12;1.16;17.93;0.4913;0.8901;10323;3446;189140.1;326837.38;515977.48;64.74;simulation_utilisateur + extrapolation_regionale;historique_synthetique;donnee agregee
DEM-2011-07;2011;Vatovavy-Fitovinany;rural;1195564;6.2;252433;4.74;89.82;8.19;1,51;0;0;10.56;0.6346;-;11034;3429;648184.85;56497.57;704682.42;77.25;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2007-22;2007;SAVA;rural;811202;13.65;214186;;78.74;20.56;0.35;0;0;11.36;0.5933;0.6976;7669;2385;287630.45;91554.54;379184.99;81.49;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2009-17;2009;Atsimo-Andrefana;rural;1367175;9.42;306035;4.47;80.06;19.84;0.36;0;0;13.27;0.613;0.6455;;2744;563545.93;155546.66;719092.59;78.59;simulation_utilisateur + extrapolation_regionale;historique_synthetique;estimation
DEM-2023-15;2023;Betsiboka;rural;465536;14.86;107994;4.31;78.71;18.57;0.55;0.72;0.75;20.72;0.5727;0.6981;26799;9194;1974786.56;72092.03;318940.35;74.37;estimation_synthetique_calibree;historique_synthetique;donnee agregee
DEM-2005-01;2005;Analamanga;mixte;2417261;30.54;567627;4.26;34.93;61.98;;1.54;0.87;11.18;0.503;0.896;5330;1817;290928.04;920451.11;1211379.15;62.34;simulation_utilisateur + extrapolation_regionale;historique_synthetique;source secondaire
DEM-2026-10;2026;Atsinanana;mixte;1852918;31.32;484301;3.83;62.57;34.83;0.13;1.28;1.57;26.98;0.4785;0.8759;34054;10938;628854.12;621912.27;1250766.39;70.69;projection_scenario_tendanciel;projection_scenario;source secondaire
DEM-2007-09;2007;Atsimo-Atsinanana;rural;767485;3;141495;5.42;92.69;5.45;1.19;0;0;10.37;0.6521;0.5738;7 554;2464;367803.27;19565.04;387368.31;79.37;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2024-20;2024;Menabe;rural;842896;19.33;203264;4.15;72.05;25,43;0.25;0.75;0.83;22.17;0.5472;0.7473;28603;8562;393492.33;182785.72;576278.05;71.49;estimation_synthetique_calibree;historique_synthetique;a verifier
DEM-2017-16;2017;Melaky;rural;300685;9.89;67612;4.45;85,15;14.18;0.77;0.01;0.1;18.54;0.6021;0.6439;16603;5008;187896.98;33772.06;221669.04;77.46;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2018-19;2018;Anosy;rural;812372;16.21;191 830;4.23;84.14;15.17;0.58;0.17;0.15;18.27;0.5692;0.7173;18232;5388;486604.44;107748.87;594353.31;72.39;INSTAT_RGPH3_2018 + simulation_utilisateur;historique_synthetique;source secondaire
DEM-2030-12;2030;Alaotra-Mangoro;rural;1734497;19.71;437588;3.96;64.74;30.98;0.14;1.73;2.2;28.78;0.5356;0.7413;49138;14871;647620.4;ND;1054668.02;79.88;projection_scenario_tendanciel;projection_scenario;
DEM-2001-04;2001;Bongolava;rural;405089;3;85428;4.74;90.76;8.82;0.69;0;0;5.26;0.6606;0.5798;4802;1456;133969.1;;145500.0;80.09;simulation_utilisateur + extrapolation_regionale;historique_synthetique;donnee agregee
DEM-2020-04;2020;Bongolava;rural;713878;7.83;163322;4.37;86.12;12.55;0.51;0.2;0.11;16.82;0.6157;0.6223;21598;7745;448138.95;66241.12;514380.07;76.83;source locale;historique_synthetique;
DEM-2020-18;2020;Androy;rural;958347;11.1;215091;4.46;92.41;6.63;0.52;0.15;0.2;19.84;0.5937;0.6561;21281;7188;658897.83;52980.13;711877.96;79.68;simulation_utilisateur + extrapolation_regionale;historique_synthetique;a verifier
DEM-2029-01;2029;Analamanga;mixte;5083073;43.98;1335662;3.81;20.96;72.05;0;3.85;3.76;30.68;0.4092;1.0117;37530;12899;455094.45;4078598.54;4533692.99;59.5;projection_scenario_tendanciel;projection_scenario;estimation
DEM-2009-15;2009;Betsiboka;rural;292593;8.49;64125;4.56;84.44;14.87;0.79;0;0;12.77;0.6187;0.6352;9362;2990;130463.16;24810.35;155273.51;78.35;simulation_utilisateur + extrapolation_regionale;historique_synthetique;a verifier
DEM-2001-10;2001;Atsinanana;rural;912628;19.12;213477;4.28;72.46;26.57;0.55;0;0;9.28;0.567;0.765;4247;1493;210366.57;100672.61;311039.18;77.01;simulation_utilisateur + extrapolation_regionale;historique_synthetique;donnee agregee
DEM-2022-22;2022;SAVA;rural;1262325;20.74;354912;3.56;75.12;24.06;0.17;0.51;0.53;20.85;0.5417;0.7656;24588;8019;593659.43;280761.85;874421.28;77.14;estimation_synthetique_calibree;historique_synthetique;a verifier
DEM-2013-12;2013;Alaotra-Mangoro;rural;1090636;11.44;256428;4.25;73.91;25.21;0.55;0;0;16.2;0.5977;0.665;12058;4048;529482.44;197662.78;727145.22;80.51;simulation_utilisateur + extrapolation_regionale;historique_synthetique;donnee agregee
DEM-2001-22;2001;SAVA;rural;675266;10.38;172636;3.91;81.56;18.59;0.45;0;0;7.81;0.6164;0.664;4 314;1526;192444.17;47786.4;240230.57;80.69;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2007-15;2007;Betsiboka;rural;277609;7.62;59544;4.66;84.48;14.59;0.84;0;0;9.72;0.6283;0.629;8048;2391;113231.13;20670.46;133901.59;77.64;simulation_utilisateur + extrapolation_regionale;historique_synthetique;estimation
DEM-2024-05;2024;Haute Matsiatra;rural;1672153;20.08;353391;4.73;71.95;25.42;0.41;0.84;1.35;21.3;0.5445;0.7573;27983;9898;760875.55;366791.04;1127666.59;69.27;estimation_synthetique_calibree;historique_synthetique;donnee agregee
DEM-2025-12;2025;Alaotra-Mangoro;rural;1508223;16.74;369808;4.08;69.64;28.22;0.29;1.04;1.1;21.86;0.5612;0.718;30560;10317;671985.24;362051.6;1034036.84;79.32;projection_scenario_tendanciel;projection_scenario;valeur saisie manuellement
DEM-2021-04;2021;Bongolava;rural;731344;8.38;167234;4.37;84.97;13.35;0.4;0.46;0.24;17.83;0.6112;0.6273;26659;7631;441227.12;72768.41;513995.53;77.09;simulation_utilisateur + extrapolation_regionale;historique_synthetique;estimation
DEM-2003-18;2003;Androy;rural;562468;3;117371;4.79;96;2.22;0.78;;0;7.87;0.6563;0.5768;5856;1926;222483.62;4406.09;226889.71;82.1;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2027-19;2027;Anosy;rural;1065619;20.87;259210;4.11;79.0;18.08;0.53;1.42;1.6;23.48;0.5373;0.7628;33444;11183;483853.59;162820.76;646674.35;71.41;projection_scenario_tendanciel;projection_scenario;source secondaire
DEM-2009-09;2009;Atsimo-Atsinanana;rural;814379;3.37;152223;5.35;93.58;5.82;1.21;0;0;11.99;0.6474;0.5762;8818;2726;412245.88;24053.41;436299.29;78.16;simulation_utilisateur + extrapolation_regionale;historique_synthetique;source secondaire
DEM-2015-16;2015;Melaky;rural;277634;9.61;61224;4.53;85.44;13.7;0.73;0;0;13.79;0.6111;0.647;14427;4511;168838.81;29644.46;198483.27;77.11;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2009-03;2009;Itasy;rural;695983;12.41;152109;4.58;87.69;12.22;0.51;0;0;11.58;0.5996;0.6828;7969;2457;313222.68;49838.45;363061.13;-;simulation_utilisateur + extrapolation_regionale;historique_synthetique;estimation
DEM-2000-02;2000;Vakinankaratra;rural;1310721;5.77;273925;4.78;83.89;-;0.62;0;0;3.1;0.6491;0.6154;4263;1357;364215.62;60765.09;424980.71;83.64;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2022-10;2022;Atsinanana;mixte;1666879;29.99;434593;3.84;64.04;33.99;0.32;0.7;0,69;24.96;0.488;0.8645;23568;8058;594475.87;594259.32;1188735.19;73.51;estimation_synthetique_calibree;historique_synthetique;
DEM-2003-10;2003;Atsinanana;rural;954997;19.16;227442;4.2;72.59;27.56;0.45;0;0;10.23;0.5654;0.764;5331;1735;237863.86;129455.47;367319.33;75.12;simulation_utilisateur + extrapolation_regionale;historique_synthetique;source secondaire
DEM-2029-18;2029;Androy;rural;1272330;14.33;298045;4.27;87.2;9.17;0.5;1.66;1.85;27.24;0.5656;0.6826;46457;15301;639151.88;86065.04;725216.92;78.04;projection_scenario_tendanciel;projection_scenario;source secondaire
DEM-2023-07;2023;Vatovavy-Fitovinany;rural;1633389;11.73;361110;4.52;86.51;10.89;1.31;0.67;0.8;19.35;0.5912;0.664;27180;9417;988447.82;141891.23;1130339.05;75.73;estimation_synthetique_calibree;historique_synthetique;donnee agregee
DEM-2002-04;2002;Bongolava;rural;419547;3;88318;4.75;90.08;9.21;0.76;0;0;5.11;0.6609;0.58;5106;1713;142884.97;12879.54;155764.51;80.79;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2022-05;2022;Haute Matsiatra;rural;1586724;19.09;331612;4.78;72.61;25.07;0.38;0.5;1.04;23.37;0.5467;0.7427;26847;8810;739572.52;364657.37;1104229.89;72.2;estimation_synthetique_calibree;historique_synthetique;source secondaire
DEM-2026-11;2026;Analanjirofo;rural;1427254;19.58;414831;3.44;78.49;18.73;0.08;1.22;1.31;24.43;0.5426;0.7466;33601;11321;689959.39;227589.11;917548.5;70.95;projection_scenario_tendanciel;projection_scenario;source secondaire
DEM-2006-19;2006;Anosy;rural;562988;10.28;127097;4.43;87.82;11.26;0.73;0;0;10.92;0.6121;0.6586;6201;1937;227455.26;31376.22;258831.48;73.98;simulation_utilisateur + extrapolation_regionale;historique_synthetique;a verifier
DEM-2023-14;2023;Sofia;rural;1752909;14.87;443023;3.96;73.93;24.83;0.38;0.48;0.61;20.66;0.5727;0.6984;28990;8998;;-;1225432.81;77.92;estimation_synthetique_calibree;historique_synthetique;a verifier
DEM-2030-01;2030;Analamanga;mixte;5278064;44.6;1392086;3.79;20.05;72.4;0,04;4.0;3.89;32.57;0.404;1.0145;43934;13610;434593.24;4015603.07;4450196.31;57.17;projection_scenario_tendanciel;projection_scenario;
DEM-2005-04;2005;Bongolava;rural;454327;3;96753;4.7;89.16;9.58;0.63;0;0;7.41;0.657;0.5773;7127;2087;179702.03;17036.4;196738.43;78.42;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2002-13;2002;Boeny;mixte;532293;27.25;121810;4.37;58.5;41.25;0.58;0;0;9.96;0.5222;0.8596;4014;1504;92461.3;112257.16;204718.46;67.39;simulation_utilisateur + extrapolation_regionale;historique_synthetique;a verifier
DEM-2007-06;2007;Amoron'i Mania;rural;641878;7.6;126738;5.06;89.52;10.33;0.69;0;0;9.8;0.6283;0.6286;7409;2180;273952.88;32351.74;306304.62;79.56;simulation_utilisateur + extrapolation_regionale;historique_synthetique;source secondaire
DEM-2000-05;2000;Haute Matsiatra;rural;923147;8.65;176830;5.22;80.02;18.86;0.78;0;0;5.19;0.6299;0.647;4199;1251;249474.73;56829.87;306304.6;73.97;simulation_utilisateur + extrapolation_regionale;historique_synthetique;a verifier
DEM-2007-12;2007;Alaotra-Mangoro;rural;924045;8.89;210900;4.38;74.75;24.19;0.58;0;0;11.17;0.6192;0.642;7912;2384;336898.85;113809.28;450708.13;81.0;simulation_utilisateur + extrapolation_regionale;historique_synthetique;estimation
DEM-2021-22;2021;SAVA;rural;1227239;19.56;347190;3.53;74.77;;0.16;0.26;0.53;21.79;0.5466;0.7505;23090;ND;604655.77;265538.75;870194.52;77.67;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2019-02;2019;Vakinankaratra;rural;2135605;15.45;479935;4.45;80.09;19.06;0.38;0.3;0.28;20.29;0.5702;0.7055;21664;6708;1168575.57;367010.87;1535586.44;80.95;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2018-18;2018;Androy;rural;905012;9.26;199362;4.54;93.1;5.83;0.59;0.01;0;15.64;0.61;0.6405;19391;6146;606180.12;43099.38;649279.5;79.09;INSTAT_RGPH3_2018 + simulation_utilisateur;historique_synthetique;estimation
DEM-2011-13;2011;Boeny;mixte;733453;31.32;177279;4.14;56.07;44.01;0.5;0;0;14.94;0.4939;0.8982;8613;2791;199776.97;288548.51;488325.48;67.33;simulation_utilisateur + extrapolation_regionale;historique_synthetique;source secondaire
DEM-2030-03;2030;Itasy;rural;1245684;22.41;301977;4,13;76.88;18.97;0.17;1.86;2.22;26.72;0.5247;0.7752;42472;14174;536618.45;190795.39;727413.84;69.72;projection_scenario_tendanciel;projection_scenario;donnee agregee
DEM-2026-02;2026;Vakinankaratra;rural;2541827;18.61;583348;4.36;75.55;21.13;0.34;1.21;1.38;23.32;0.5493;0.7372;36133;11279;1152045.28;450158.69;1602203.97;79.47;projection_scenario_tendanciel;projection_scenario;
DEM-2014-20;2014;Menabe;rural;606877;14.17;140169;4.33;77.35;22.01;0.4;0;0;17.34;0.5814;n/a;11516;3971;301617.95;110084.83;411702.78;70.9;simulation_utilisateur + extrapolation_regionale;historique_synthetique;donnee agregee
DEM-2005-08;2005;Ihorombe;rural;279137;3.13;58720;4.75;79.12;20.25;0.98;0;0;9.22;0.6533;0.5767;6081;1902;97598.07;23392.57;120990.64;75.91;simulation_utilisateur + extrapolation_regionale;historique_synthetique;unite non confirmee
DEM-2015-06;2015;Amoron'i Mania;rural;781741;11.63;161678;4.84;88.03;11.17;0.67;0;0;15.96;0.597;0.6675;13042;4701;476144.25;69579.63;545723.88;79.35;simulation_utilisateur + extrapolation_regionale;historique_synthetique;source secondaire
DEM-2007-11;2007;Analanjirofo;rural;852815;10.68;225028;3.79;86.93;13.24;0.34;0;0;11.68;0.6087;0.6623;8308;2275;353540.29;58 585;412125.35;72.9;simulation_utilisateur + extrapolation_regionale;historique_synthetique;source secondaire
DEM-2002-01;2002;Analamanga;mixte;2180179;28.12;500948;4.35;37.31;60.16;0.48;1.31;0.62;10.61;0.5167;0.8686;4351;1466;243012.73;695748.35;938761.08;62.99;simulation_utilisateur + extrapolation_regionale;historique_synthetique;a verifier
DEM-2005-19;2005;Anosy;rural;545396;9.27;121805;4.48;88,19;11.02;0.87;0;0;7.69;0.6226;0.651;5923;1909;213143.55;27386.39;240529.94;73.64;simulation_utilisateur + extrapolation_regionale;historique_synthetique;source secondaire
DEM-2028-10;2028;Atsinanana;mixte;1982791;32.94;527461;3.76;59,70;36.62;0.21;1.63;1.76;30.01;0.4663;0.8886;42692;12088;602958.96;731894.6;1334853.56;72.65;projection_scenario_tendanciel;projection_scenario;source secondaire
DEM-2024-22;2024;SAVA;rural;1341307;21.96;378017;3.55;72.39;25.19;0.04;0.97;1.02;24.86;0.5297;0.7731;32026;9559;581145.03;308815.47;889960.5;77.92;estimation_synthetique_calibree;historique_synthetique;
DEM-2004-06;2004;Amoron'i Mania;rural;601994;6.38;118499;5.08;90.63;9.0;0.88;0;0;9.15;0.6359;0.6151;5802;1774;227914.96;21338.6;249253.56;81.43;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2012-09;2012;Atsimo-Atsinanana;rural;872645;4.06;163845;5.33;92.86;6.33;1.02;0;0;14.25;0.6399;0.5817;10849;3639;544734.49;33042.83;577777.32;77.42;simulation_utilisateur + extrapolation_regionale;historique_synthetique;source secondaire
DEM-2030-11;2030;Analanjirofo;rural;1573351;22.18;468663;3.36;76.75;19.94;0.02;1.81;1.93;27.44;0.5249;0.7714;48983;14971;678453.24;249439.72;927892.96;70.06;projection_scenario_tendanciel;projection_scenario;estimation
DEM-2004-15;2004;Betsiboka;rural;248171;6.06;52748;4.7;85.39;13.45;0.86;0;0;9.16;0.6376;0.6113;5906;1720;87269.51;13340.19;100609.7;76.89;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2004-10;2004;Atsinanana;rural;990098;19.74;238713;4.15;71.59;28.07;0.5;0;0;8.94;0.5641;0.7728;5341;1778;266521.29;145 438;411958.95;75.42;simulation_utilisateur + extrapolation_regionale;historique_synthetique;source secondaire
DEM-2017-20;2017;Menabe;rural;674340;15.24;157548;4.28;77.36;22.44;0.4;0;0;19.14;0.573;0.7049;14790;5007;350939.42;135969.61;486909.03;73.22;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2018-22;2018;SAVA;rural;1120149;18.87;306769;3.65;75.97;23.7;n/a;0.02;0.05;17,14;0.5569;0.7499;18228;5626;590197.87;253782.82;843980.69;78.26;INSTAT_RGPH3_2018 + simulation_utilisateur;historique_synthetique;estimation
DEM-2012-19;2012;Anosy;rural;677899;13.19;156677;4.33;87.3;12,27;0.76;0;0;14.54;0.5909;0.6876;10362;3279;353262.86;59830.89;413093.75;73.25;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2011-21;2011;DIANA;mixte;702892;30.46;190686;3.69;52.14;46.95;0.37;0.09;1.04;16.95;0,50;0.8845;9754;3254;170596.67;274939.03;445535.7;63.91;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2021-20;2021;Menabe;rural;759138;17.32;181805;4.18;74.73;24.5;0.35;0.48;0.33;20.31;0.5604;0.7271;23107;7467;390061.32;158711.04;548772.36;72.04;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2013-02;2013;Vakinankaratra;rural;1839768;12.42;399887;4.6;81.63;17.31;0.41;0;0;14.01;0.5958;0.6794;12120;3694;971747.19;234643.95;1206391.14;81.62;simulation_utilisateur + extrapolation_regionale;historique_synthetique;source secondaire
DEM-2009-08;2009;Ihorombe;rural;317512;5.65;66858;4.75;78.56;20.98;1,01;0;0;11.09;0.6366;0.6041;8589;2817;137589.86;35130.76;172720.62;75.49;simulation_utilisateur + extrapolation_regionale;historique_synthetique;source secondaire
DEM-2019-18;2019;Androy;rural;935605;9.87;210326;4.45;92.45;6.54;0.63;0.09;0.19;16.76;0.6051;0.646;19388;6530;617135.04;49030.68;666165.72;79.24;simulation_utilisateur + extrapolation_regionale;historique_synthetique;source secondaire
DEM-2002-16;2002;Melaky;rural;180724;3.58;37937;4.76;87.85;11.46;0.96;0;0;4.17;0.6593;0.588;5060;1639;62556.22;7121.37;69677.59;80.49;simulation_utilisateur + extrapolation_regionale;historique_synthetique;estimation
DEM-2017-11;2017;Analanjirofo;rural;1121692;15.66;311598;3.6;84.98;15.0;0.27;0.05;0;16.42;0.5749;0.7137;16367;5698;683617.43;143270.0;826887.43;73.8;simulation_utilisateur + extrapolation_regionale;historique_synthetique;donnee agregee
DEM-2013-18;2013;Androy;rural;771841;7.55;170004;4.54;93.88;5.01;0.69;0;0;12.58;0.6241;0.6244;12747;4046;497707.28;27364.69;525071.97;79.85;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2029-03;2029;Itasy;rural;1224429;22.56;290800;4.21;77.39;18.19;0.3;1.69;1.93;28.57;0.5213;0.7739;43163;14216;510712.5;188 474;699186.61;69.92;projection_scenario_tendanciel;projection_scenario;source secondaire
DEM-2016-17;2016;Atsimo-Andrefana;rural;1693109;13.62;390357;4.34;77.93;22.1;0.31;0.08;0.19;17.69;0.5838;0.6882;15994;4887;936556.78;307608.57;1244165.35;76.61;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2002-18;2002;Androy;rural;547389;3;114913;4.76;96;2.64;0.78;0;0;5.27;0.6606;0.5798;5029;1708;204923.07;5045.48;209968.55;82.25;simulation_utilisateur + extrapolation_regionale;historique_synthetique;estimation
DEM-2006-03;2006;Itasy;rural;648057;10.83;142092;4.56;86.99;12.02;0.59;0;0;9.04;0.6121;0.6677;6811;1964;242450.98;36743.88;279194.86;73.42;simulation_utilisateur + extrapolation_regionale;historique_synthetique;source secondaire
DEM-2026-19;2026;Anosy;rural;1025967;19.92;249014;4.12;79.44;16.87;0.49;1.29;1.49;22.61;0.5435;0.7534;33446;10568;486103.32;150641.98;636745.3;70.14;projection_scenario_tendanciel;projection_scenario;source secondaire
DEM-2024-01;2024;Analamanga;mixte;4350798;41.49;1107251;3.93;25.59;68.6;0.18;2.91;-;25.49;0.4278;0.9945;24010;7619;535715.63;3478485.78;4014201.41;59.4;estimation_synthetique_calibree;historique_synthetique;source secondaire
DEM-2003-12;2003;Alaotra-Mangoro;rural;822053;6.6;185305;4.44;75.84;23.3;0.58;0;0;5.78;0.6402;0.6219;5709;1742;250241.47;;325428.83;81.3;simulation_utilisateur + extrapolation_regionale;historique_synthetique;estimation
DEM-2014-07;2014;Vatovavy-Fitovinany;rural;1308875;7.84;280794;4.66;89.04;8.93;1.47;0;0;12.97;0.6219;0.6274;13147;4557;838174.32;82698.99;920873.31;74.21;simulation_utilisateur + extrapolation_regionale;historique_synthetique;donnee agregee
DEM-2014-05;2014;Haute Matsiatra;rural;1314629;14.65;265690;4.95;77.28;22.48;0.53;0;0.27;15.24;0.5821;0.7037;13274;4418;686754.37;242749.98;929504.35;70.91;simulation_utilisateur + extrapolation_regionale;historique_synthetique;donnee agregee
DEM-2029-17;2029;Atsimo-Andrefana;rural;2509087;18.88;615215;4.08;70.66;25.74;0.16;1.72;2.05;25.81;0.5442;0.7365;46465;13304;1031152.3;494376.12;1525528.42;75.16;projection_scenario_tendanciel;projection_scenario;estimation
DEM-2021-18;2021;Androy;rural;987082;10.93;223926;4.41;91.57;7.44;0.6;0.3;0.41;21.29;0.5924;0.6521;23495;7860;639012.18;58783.2;697795.38;78.4;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2022-12;2022;Alaotra-Mangoro;rural;1397325;16.23;338692;4.13;69.92;28.15;0.31;0.52;0.54;21.85;0.5638;0.7122;25610;8253;662397.97;330131.96;-;79.17;estimation_synthetique_calibree;historique_synthetique;estimation
DEM-2027-11;2027;Analanjirofo;rural;1466058;19.75;432193;3.39;79.11;18.0;0.01;1.37;1.46;27.05;0.538;0.7444;37143;11529;663644.33;224693.8;888338.13;70.42;projection_scenario_tendanciel;projection_scenario;estimation
DEM-2005-06;2005;Amoron'i Mania;rural;620416;7.06;123187;5.04;89.76;9.02;0.84;0;0;9.0;0,63;0.6233;5763;1987;233577.96;25202.66;258780.62;82.09;simulation_utilisateur + extrapolation_regionale;historique_synthetique;estimation
DEM-2030-15;2030;Betsiboka;rural;584189;18.83;138764;4.21;76.18;20.21;0.44;1.67;1.98;27.3;0.5423;0.7336;n/a;15966;252865.95;88904.79;341770.74;75.19;projection_scenario_tendanciel;projection_scenario;source secondaire
DEM-2025-22;2025;SAVA;rural;1388471;22.47;401105;3.46;71.03;26.35;0.02;1.0;1.07;23.54;0.5289;0.7811;30210;9725;607974.54;320987.36;928961.9;78.37;projection_scenario_tendanciel;projection_scenario;
DEM-2016-11;2016;Analanjirofo;rural;1096245;14.63;303601;3.61;84.49;15.75;0.25;0.01;0;15.14;0.5823;0.7036;15754;4701;676422.83;147586.64;824009.47;72.47;simulation_utilisateur + extrapolation_regionale;historique_synthetique;donnee agregee
DEM-2007-16;2007;Melaky;rural;214593;5.61;45911;4.67;86.65;11.92;0.83;0;0;7.61;0.6426;0.6079;7998;2426;90672.35;12361.74;103034.09;79.67;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2017-17;2017;Atsimo-Andrefana;rural;1753820;14.03;405418;4.33;77.39;21.94;0.36;0,00;0.25;15.7;0.5846;0.6959;16940;4906;974826.31;340083.6;1314909.91;75.99;simulation_utilisateur + extrapolation_regionale;historique_synthetique;donnee agregee
